Season, Week, Player             , Position, Team, Opponent, Pass_Comp, Pass_Att, Pass_Yards, Pass_TD, Pass_Int, Rush_Att, Rush_Yards, Rush_TD, Rec_Targets, Rec_Recep, Rec_Yards, Rec_TD, PPR_Points, PPR_Average, Snapcount, Reg_League_Avg, Reg_Due_For
  2024,   12, Mark Andrews       , TE      , BAL , @ LAC   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         5,        44,      1,           ,            ,          ,               , 
  2024,   13, Mark Andrews       , TE      , BAL , vs PHI  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         6,        67,      1,           ,            ,          ,               , 
  2024,   14, Mark Andrews       , TE      , BAL , -       ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   15, Mark Andrews       , TE      , BAL , @ NYG   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         2,        24,      1,           ,            ,          ,               , 
  2024,   16, Mark Andrews       , TE      , BAL , vs PIT  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         4,        37,      1,           ,            ,          ,               , 
  2024,   17, Mark Andrews       , TE      , BAL , @ HOU   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         2,        68,      1,           ,            ,          ,               , 
  2024,   18, Mark Andrews       , TE      , BAL , vs CLE  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         4,        54,      1,           ,            ,          ,               , 
  2024,   19, Mark Andrews       , TE      , BAL , vs PIT  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         2,        27,      0,           ,            ,          ,               , 
  2024,   20, Mark Andrews       , TE      , BAL , @ BUF   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         5,        61,      0,           ,            ,          ,               , 
  2024,    1, Charlie Kolar      , TE      , BAL , @ KC    ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    2, Charlie Kolar      , TE      , BAL , vs LV   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         1,         4,      0,           ,            ,          ,               , 
  2024,    3, Charlie Kolar      , TE      , BAL , @ DAL   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         1,        30,      0,           ,            ,          ,               , 
  2024,    4, Charlie Kolar      , TE      , BAL , vs BUF  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    5, Charlie Kolar      , TE      , BAL , @ CIN   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         3,        64,      1,           ,            ,          ,               , 
  2024,    6, Charlie Kolar      , TE      , BAL , vs WAS  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    7, Charlie Kolar      , TE      , BAL , @ TB    ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         1,        14,      0,           ,            ,          ,               , 
  2024,    8, Charlie Kolar      , TE      , BAL , @ CLE   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         1,         9,      0,           ,            ,          ,               , 
  2024,    9, Charlie Kolar      , TE      , BAL , vs DEN  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
